h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,health_insurance,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,employment_industry,employment_occupation
2,2,0,1,0,1,1,1,1,1,1,1,0,1,1,4,1,3,3,3,0,3,2,0,1,0,1,1,0,4,1,0,0,4,1
2,2,0,1,0,1,1,1,1,0,0,0,1,1,1,3,1,0,3,4,0,1,3,2,1,1,0,1,0,7,0,1,3,4,2
2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,1,1,4,1,1,4,3,3,0,0,0,0,1,3,2,1,0,12,10
3,2,0,0,0,1,0,1,1,1,1,0,1,1,1,4,3,1,4,1,0,1,2,3,0,1,0,0,0,1,2,1,2,4,0
2,2,0,1,0,1,1,0,1,1,1,0,0,1,1,3,3,1,3,1,1,3,2,3,0,0,0,0,0,9,0,1,0,4,2
1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,4,1,0,2,0,3,0,0,0,0,0,8,2,1,1,12,21
1,2,0,1,0,1,0,0,1,1,1,0,0,0,1,3,1,1,3,3,1,2,2,3,1,1,0,0,0,6,0,1,1,8,7
2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,3,3,3,4,3,0,3,0,3,0,0,0,0,1,0,2,1,0,6,21
2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,0,4,1,0,2,2,3,0,0,0,0,0,1,0,1,2,18,5
1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,4,0,4,4,1,0,3,1,1,1,2,0,0,0,5,0,1,2,10,12
1,2,0,1,0,1,0,0,1,1,1,0,0,0,1,4,3,0,4,4,0,1,2,3,0,1,1,0,0,6,1,1,1,18,5
0,2,0,0,0,1,0,0,0,1,1,0,1,0,1,2,2,3,2,2,3,4,3,3,0,1,1,0,1,9,0,0,0,0,10
2,2,0,1,0,1,1,1,1,0,0,0,0,0,1,2,1,0,4,1,0,4,3,3,1,1,0,0,1,8,0,1,0,8,7
2,2,0,1,0,1,1,1,1,1,1,0,0,1,1,4,1,3,4,3,1,1,3,3,0,1,1,0,0,9,2,1,1,4,2
0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,4,3,0,3,3,0,1,1,0,1,5,1,2,0,0,10
2,2,0,1,0,1,0,0,0,1,1,0,1,0,1,3,3,0,4,3,3,0,2,3,0,1,0,0,0,4,0,1,2,8,7
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,3,0,4,1,0,4,0,3,1,0,1,0,1,0,2,0,0,1,18
2,2,1,1,0,1,1,1,1,0,0,0,0,1,1,4,0,1,4,1,0,1,3,3,0,1,0,0,0,9,2,1,2,4,2
1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,3,1,0,3,3,0,4,2,3,1,1,1,0,1,9,0,1,0,6,22
2,2,0,1,0,1,1,0,1,1,1,0,0,0,1,4,4,1,4,4,1,1,2,3,0,0,1,1,1,3,0,1,0,18,5
2,1,0,1,0,1,0,0,1,1,1,1,0,0,0,4,3,3,4,4,3,2,2,3,0,2,1,1,2,4,0,1,0,12,19
1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,2,4,4,4,4,0,0,2,3,1,1,0,0,0,5,0,1,3,1,7
0,2,0,0,0,1,0,0,1,0,0,1,0,1,1,3,3,0,1,3,0,2,2,3,0,1,1,0,0,8,0,3,0,4,2
1,2,0,0,0,1,0,0,0,0,0,1,0,1,1,3,1,1,1,1,0,2,0,3,0,0,0,1,0,5,1,1,0,4,2
3,0,0,1,0,1,1,1,1,0,0,1,1,0,1,2,2,1,4,2,1,2,0,0,0,2,1,1,1,2,1,1,0,15,10
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,3,1,1,3,1,1,3,3,3,1,0,1,0,1,0,0,0,0,0,14
0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,4,3,1,4,3,1,4,2,3,1,0,0,0,1,9,0,1,0,18,5
2,1,0,1,0,1,1,1,1,1,0,1,0,0,1,3,4,4,3,4,4,2,1,3,0,0,1,0,1,4,2,1,0,1,10
0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,3,4,3,3,4,3,3,1,0,0,0,1,1,2,1,0,12,10
2,1,0,1,0,1,0,0,0,0,1,0,0,1,1,3,1,3,4,1,1,3,2,3,0,0,1,0,0,0,1,0,0,4,8
3,2,0,1,0,1,1,1,1,0,0,1,0,0,1,3,1,3,4,3,3,4,0,3,1,0,0,0,1,9,0,1,0,0,7
2,2,0,1,0,1,0,1,1,1,1,0,0,1,1,3,3,0,3,0,0,0,2,2,1,0,0,1,0,1,1,1,0,4,2
3,2,0,1,1,1,1,1,1,1,1,1,0,0,1,2,3,4,2,3,3,1,2,3,0,1,0,0,1,6,0,1,2,20,10
1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,0,3,4,1,3,4,2,3,1,1,0,0,1,7,0,1,0,6,7
1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,4,0,4,4,0,4,3,3,0,0,1,1,1,4,0,0,0,12,19
2,2,0,1,0,1,0,0,0,1,1,0,0,0,1,3,3,0,3,3,0,3,3,2,1,0,1,0,0,7,0,0,0,20,20
2,1,0,1,0,1,1,1,1,0,0,0,0,0,1,3,3,3,3,3,3,4,2,3,1,0,0,0,1,3,0,1,0,6,7
2,1,0,1,0,1,0,0,1,1,1,1,0,0,1,4,1,3,4,3,1,4,2,3,1,0,1,0,1,3,1,0,0,6,9
2,2,0,1,0,1,0,1,1,0,0,1,0,0,1,4,1,4,4,1,1,4,2,2,1,1,0,0,0,7,1,1,0,18,5
3,2,0,0,0,0,0,0,0,1,1,1,0,0,1,3,2,1,3,2,1,2,2,2,1,1,0,0,0,7,2,3,0,11,21
3,1,1,1,0,1,0,0,1,1,1,1,0,0,1,4,1,1,4,1,0,4,2,3,0,0,1,1,1,0,1,0,0,12,10
2,1,0,1,1,1,1,1,1,1,1,0,0,0,1,4,3,3,3,3,3,3,0,3,1,1,0,0,0,0,2,1,0,19,13
2,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,3,3,3,3,3,1,2,1,0,0,1,0,0,3,0,1,1,18,21
2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,3,1,3,3,0,2,2,3,0,1,1,0,0,9,1,0,0,0,21
3,2,0,1,0,1,1,1,1,0,1,1,1,1,1,4,4,4,3,4,4,3,2,3,1,1,0,0,0,7,0,2,0,4,2
2,1,0,1,0,1,1,1,1,0,0,0,0,0,1,4,1,1,4,1,1,3,2,3,0,0,1,0,0,1,0,1,0,0,8
2,2,0,1,0,1,0,0,1,1,1,1,0,0,1,4,0,1,4,3,3,4,2,3,1,1,0,0,0,3,0,1,0,0,21
2,2,0,1,0,1,0,0,1,1,1,1,0,0,1,4,3,0,4,3,0,4,0,3,0,0,0,0,1,8,0,1,0,12,7
2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,1,3,3,1,3,3,0,3,0,0,0,0,1,1,0,1,0,8,20
2,2,0,0,0,1,0,0,1,0,0,1,0,0,1,3,3,3,4,3,0,1,2,3,0,0,0,0,0,4,1,1,3,18,5
0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,1,3,3,0,0,3,3,1,1,1,1,1,3,0,2,0,14,19
1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,3,3,0,4,3,3,2,0,3,0,0,1,0,0,5,1,0,0,4,21
3,2,0,1,0,1,0,0,1,1,1,0,0,1,1,4,3,0,4,4,0,4,2,3,0,0,1,0,0,5,2,1,0,4,0
1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,1,4,3,3,3,2,3,1,1,1,0,0,6,1,1,0,3,19
2,2,0,1,0,1,0,0,0,0,1,1,0,0,1,4,1,3,4,4,1,2,2,3,0,1,0,0,0,2,1,3,0,16,21
2,2,0,1,1,1,1,1,1,0,1,0,0,0,1,3,0,0,4,1,1,3,0,3,1,0,1,1,1,5,0,0,0,1,20
2,2,0,1,0,1,0,0,0,1,1,1,0,0,1,4,1,0,4,4,0,4,2,3,0,0,1,0,1,5,1,0,0,18,5
3,1,0,1,0,1,1,0,1,1,0,0,1,0,1,4,3,2,4,3,3,4,2,3,0,0,1,0,2,5,1,1,0,18,5
2,1,0,1,0,1,1,0,1,0,0,0,0,0,1,4,3,3,4,4,3,3,2,3,1,1,0,0,0,9,2,1,0,18,21
1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,4,1,1,4,3,0,0,3,3,1,1,0,1,0,5,0,1,1,5,3
1,2,0,1,1,1,0,0,1,0,0,0,0,1,1,4,4,1,4,4,1,2,3,3,0,0,1,0,0,3,0,0,0,4,2
2,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,3,3,3,0,3,3,0,0,0,0,0,6,2,3,1,4,2
2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,3,1,1,3,2,3,0,0,0,0,0,0,2,1,1,18,5
2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,4,3,0,3,4,0,2,2,3,0,1,0,0,1,0,0,1,2,18,5
2,2,0,1,0,1,0,0,0,0,0,0,0,1,1,4,1,0,4,3,3,3,2,3,0,0,1,0,1,4,1,0,0,4,2
2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,3,0,0,3,1,0,4,0,3,1,0,0,1,1,4,1,1,0,1,16
1,2,0,1,0,1,0,0,1,0,0,0,0,1,1,4,3,3,4,3,3,3,2,3,1,1,0,0,0,1,2,1,0,4,2
1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,3,1,0,3,1,0,3,2,3,1,0,0,0,0,1,1,1,0,18,5
2,2,0,1,0,1,0,0,1,0,0,0,0,1,1,3,0,1,4,0,0,3,2,3,1,0,1,0,0,9,1,0,0,4,0
2,1,0,0,1,1,0,1,1,1,1,0,0,0,1,4,4,0,4,3,0,0,2,3,0,0,1,0,1,9,0,3,0,18,5
2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,3,1,0,4,1,0,1,2,3,0,1,0,0,2,1,0,1,2,6,8
2,1,0,1,0,0,0,1,1,1,1,0,0,0,1,3,1,0,3,1,1,2,2,3,1,0,0,0,0,5,2,1,2,1,14
1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,4,0,3,4,1,0,2,3,3,0,0,0,0,1,0,0,1,0,6,9
2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,0,3,3,0,2,3,3,1,0,1,0,0,5,0,0,3,15,17
2,2,0,1,1,1,0,1,0,0,0,0,0,0,0,2,3,4,4,4,0,2,0,3,0,0,0,1,0,4,0,2,0,12,19
2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,2,1,4,3,1,4,3,2,1,0,1,0,1,7,1,0,0,10,21
3,1,0,1,1,1,0,0,1,1,1,0,0,0,1,4,3,3,4,3,1,3,3,3,0,0,0,0,1,9,0,1,0,8,10
3,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,4,4,4,4,1,3,2,0,0,0,1,1,0,6,0,1,1,18,5
3,2,0,0,0,1,1,1,1,0,0,0,0,0,1,4,1,3,4,1,0,4,0,3,0,0,1,0,1,0,0,0,0,0,6
2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,3,0,3,3,3,4,2,2,3,1,1,0,0,0,7,1,1,0,6,7
1,2,0,1,0,1,0,0,0,0,1,0,0,0,1,4,1,1,4,3,1,3,2,3,1,1,0,0,0,9,0,1,0,18,8
1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,3,0,0,1,0,1,4,0,3,1,0,1,0,1,1,0,0,0,19,10
3,2,0,1,0,1,0,1,1,0,0,0,0,0,1,3,0,1,3,0,0,4,3,3,1,1,0,0,0,1,0,1,0,19,13
1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,4,4,1,4,4,1,4,0,3,0,2,1,0,1,9,0,2,1,4,10
1,2,0,1,0,1,0,0,0,1,1,1,0,0,1,4,4,0,4,3,0,4,3,3,0,0,1,0,1,1,1,0,0,18,5
3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,3,4,3,3,1,2,3,0,1,0,0,1,2,1,1,3,18,5
3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,3,3,0,3,2,3,1,1,1,0,0,3,1,0,0,16,21
1,2,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,0,4,3,0,2,2,3,0,1,0,0,0,7,1,1,1,18,5
2,1,0,1,0,0,1,0,1,1,1,1,0,0,1,2,0,3,4,3,0,4,3,3,1,0,1,0,1,6,0,0,0,6,20
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,1,3,4,1,0,4,3,3,1,1,0,0,1,5,2,1,0,8,10
2,2,0,0,0,1,1,1,1,0,0,0,0,0,1,4,3,0,4,3,0,2,2,3,0,1,0,0,0,5,1,2,0,0,8
2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,3,3,1,3,3,1,1,2,3,1,1,0,0,1,3,1,1,2,6,9
2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,0,0,4,2,3,1,0,1,0,1,2,0,0,0,6,10
2,2,0,0,0,1,1,1,1,0,0,0,0,1,1,4,4,3,4,4,3,3,2,3,0,1,0,0,0,7,0,1,0,4,6
2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3,1,0,3,1,0,4,0,3,0,0,1,0,1,8,2,0,0,12,10
3,2,0,1,0,1,1,1,0,1,1,0,0,0,1,4,3,0,4,4,0,4,3,3,1,1,0,0,0,6,0,2,0,6,21
1,2,0,1,0,1,0,0,1,1,1,1,0,0,1,4,4,0,4,3,1,3,2,3,0,0,0,0,0,9,0,1,0,18,5
3,2,0,1,0,1,1,0,1,1,1,0,1,1,1,4,4,3,4,4,3,0,2,2,0,1,0,0,0,4,2,1,3,4,2
0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,3,4,0,3,1,0,0,2,3,1,0,0,1,0,4,1,1,0,5,3
0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,2,1,3,4,2,1,0,2,3,1,1,0,0,1,4,2,1,3,1,2
1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,1,3,3,1,4,3,3,1,0,0,0,1,8,2,1,0,0,8
3,2,0,1,1,1,1,1,1,1,1,0,1,1,1,3,3,0,3,4,0,1,2,3,0,0,0,0,0,4,1,1,1,4,2
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,4,3,3,4,3,3,1,2,3,0,1,0,0,1,6,1,1,3,18,5
2,1,0,1,0,1,0,0,1,1,1,0,0,0,1,4,1,1,3,3,3,4,0,3,0,0,1,1,1,1,0,0,0,0,10
1,2,0,0,0,0,0,1,1,0,0,0,0,1,1,3,1,1,3,1,1,0,2,3,0,1,1,1,0,1,0,2,0,4,8
3,1,0,1,0,1,0,0,1,1,1,0,0,0,1,3,3,3,3,3,3,4,0,3,1,0,0,0,1,3,2,1,0,12,19
2,2,0,1,1,0,1,1,1,1,1,1,0,0,1,3,1,1,3,3,1,3,3,2,0,0,0,0,1,7,1,1,0,18,5
1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,3,1,0,3,1,0,4,1,1,1,0,0,0,1,4,0,1,0,1,20
2,2,0,1,0,0,0,0,1,1,1,0,0,0,1,3,3,3,4,3,3,2,2,3,1,1,0,0,0,1,1,1,2,1,21
3,0,1,1,1,1,1,1,1,1,1,0,1,0,1,4,4,1,4,4,4,3,1,2,0,2,0,0,1,4,2,1,2,18,10
2,2,0,1,0,1,1,1,1,1,1,1,0,0,1,3,1,3,3,3,3,0,2,3,0,1,1,0,0,4,2,0,2,6,16
1,2,0,1,0,1,0,0,1,1,1,0,0,0,1,4,1,0,3,1,0,0,2,3,0,0,1,1,0,1,1,2,0,4,0
2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,4,3,1,4,3,3,4,3,3,0,0,1,0,1,0,2,0,0,12,19
2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,1,3,1,1,3,2,0,0,1,0,0,1,6,0,1,0,6,21
2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,1,3,0,1,1,2,2,3,1,1,0,0,0,1,1,2,3,0,22
1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,3,2,3,3,0,1,1,0,0,8,1,1,1,4,2
2,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,3,4,3,0,1,2,3,0,1,0,0,0,3,1,1,0,6,9
3,0,0,1,1,1,1,1,1,0,0,0,1,0,1,3,3,4,4,4,4,4,1,1,0,2,1,0,1,4,2,3,0,4,11
1,2,0,0,0,1,0,0,1,1,1,0,1,1,1,3,4,1,4,4,0,1,2,3,1,1,0,0,0,0,2,1,1,4,2
3,1,0,0,0,1,0,0,0,1,1,0,1,1,1,4,0,0,4,2,0,3,3,3,1,0,0,0,0,9,2,1,0,4,7
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,1,1,4,1,1,0,3,3,0,0,0,1,1,5,0,1,2,12,15
2,1,1,1,0,1,0,1,1,1,1,0,0,0,0,4,3,3,4,3,3,1,0,3,1,0,1,1,2,9,0,1,0,12,19
1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4,1,1,4,3,0,4,0,3,1,0,1,0,1,9,0,0,0,12,10
2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,4,1,1,4,0,3,0,0,0,0,1,9,2,1,0,8,19
2,1,0,1,0,1,0,0,1,0,1,1,0,1,1,3,3,0,3,3,0,4,2,3,1,0,1,0,1,0,1,0,0,4,6
1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,3,3,3,4,4,3,3,2,3,1,1,0,0,0,6,0,1,0,0,4
3,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,4,1,0,0,0,1,1,1,9,1,0,1,0,7
2,1,0,1,0,1,1,0,0,1,1,0,0,0,1,4,3,1,4,3,1,4,2,3,1,1,0,0,1,9,0,1,0,1,0
3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,4,3,0,4,4,0,4,2,3,0,0,0,0,1,6,1,1,0,18,5
1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,1,3,1,1,3,3,3,1,0,0,0,0,8,2,3,1,12,10
2,1,0,1,0,1,1,1,1,0,0,1,0,0,1,4,4,3,4,4,3,2,3,2,0,2,1,0,1,9,0,0,3,20,17
2,2,0,1,0,1,1,1,1,1,1,1,0,0,1,3,3,3,3,3,1,1,2,3,1,1,0,0,0,5,0,1,2,4,21
2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,4,3,4,4,3,3,4,2,3,1,0,1,0,1,1,0,1,0,12,21
2,1,0,1,0,1,0,0,1,0,1,0,0,0,1,4,1,0,4,3,0,4,0,3,0,0,0,0,1,6,0,1,0,6,10
2,1,0,1,0,1,1,1,1,1,1,0,0,0,1,2,1,0,4,3,0,3,2,3,0,0,1,0,0,5,0,0,0,18,7
1,2,0,1,0,1,1,0,1,0,0,0,0,1,1,4,4,0,4,4,0,2,3,1,0,0,1,0,0,4,2,0,2,4,2
1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,3,1,0,4,3,0,1,2,3,0,1,0,0,0,9,0,1,1,14,19
2,2,0,1,0,1,1,0,1,1,1,0,0,0,1,4,1,0,4,1,1,4,2,3,0,0,1,0,1,1,2,0,0,18,5
2,2,0,1,0,1,0,0,1,1,1,1,1,0,1,2,2,0,4,3,0,3,2,3,0,1,1,0,1,1,0,0,0,18,5
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4,3,0,4,3,0,1,2,2,1,2,1,0,2,1,0,2,0,1,21
1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,3,4,0,4,4,0,3,0,3,0,0,1,0,1,4,2,0,0,18,5
3,1,0,0,1,1,0,0,1,0,1,1,0,0,1,4,4,4,4,4,3,4,3,3,1,0,1,0,1,4,1,0,0,12,19
3,1,0,1,0,1,0,0,1,0,1,0,0,0,1,3,3,3,3,3,3,3,2,3,1,0,0,0,0,0,2,2,0,6,20
3,2,0,1,0,1,0,0,1,1,1,1,0,0,1,4,3,0,4,3,0,3,2,3,0,1,0,0,1,6,2,1,0,18,5
2,2,0,1,0,0,1,0,1,1,1,0,1,1,0,4,1,3,4,4,0,3,0,3,0,0,0,1,1,7,2,1,0,4,10
2,1,0,1,0,1,1,1,1,1,1,1,0,0,1,4,3,3,4,3,1,4,0,0,0,2,1,1,1,3,0,0,0,4,10
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,3,1,0,3,2,3,0,1,0,0,0,8,0,1,0,17,19
1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,4,4,0,4,1,1,0,2,1,0,1,0,0,0,1,0,1,0,12,10
2,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3,1,0,3,1,1,4,2,3,1,0,0,0,1,0,2,1,0,10,21
2,2,0,1,1,1,1,1,1,0,0,0,0,0,1,3,3,4,3,3,1,1,2,3,0,0,0,0,1,0,2,1,2,0,4
3,2,0,1,0,1,1,1,1,1,1,1,0,0,1,3,4,0,4,4,4,4,0,3,0,0,1,0,1,6,2,0,0,0,4
1,2,0,0,0,1,0,0,0,1,1,1,0,0,1,4,1,1,4,1,0,2,0,3,0,2,1,0,1,6,0,3,1,14,15
2,2,0,1,0,1,1,1,1,1,1,0,0,0,1,4,3,3,3,3,3,1,2,3,0,1,0,0,1,3,0,1,2,6,10
1,2,0,1,0,1,0,0,1,1,1,0,0,0,1,2,3,1,4,4,0,4,3,3,0,0,0,0,1,5,1,1,0,18,5
3,1,0,0,0,1,0,0,1,1,1,0,0,1,1,4,3,3,4,3,1,3,0,3,0,0,1,1,0,8,2,0,0,4,6
2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1,0,3,3,0,3,3,3,0,0,1,0,0,7,1,0,0,4,10
2,2,0,0,0,1,1,1,1,1,1,1,0,1,1,4,4,3,3,3,3,3,2,3,1,1,0,0,0,8,2,1,2,4,2
2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,4,1,0,4,3,3,4,2,3,0,1,0,0,0,7,1,1,0,6,21
2,1,0,1,0,1,1,1,0,1,1,0,0,0,1,4,0,1,3,1,0,4,0,3,1,0,1,0,1,6,2,0,0,10,21
2,2,0,1,0,1,0,0,1,1,1,0,0,0,1,3,1,3,4,1,0,4,2,3,0,0,0,0,0,4,0,1,0,7,16
3,0,1,1,0,1,1,1,1,1,1,0,0,0,1,4,3,4,4,3,0,4,1,0,0,0,0,0,1,6,1,2,0,1,20
3,2,0,1,0,1,1,1,1,1,1,0,1,1,1,3,3,3,4,3,0,2,2,3,0,0,0,0,0,4,2,1,0,4,2
2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,3,4,4,4,4,3,3,1,1,1,2,1,1,0,8,1,3,0,4,6
2,1,0,1,0,1,0,0,0,1,1,0,0,1,1,4,1,1,3,1,1,3,2,3,1,0,0,0,0,1,2,1,0,12,2
3,1,0,1,0,1,1,1,1,1,1,1,0,0,1,3,4,4,4,4,3,0,0,3,0,0,1,0,1,9,2,3,3,1,20
2,2,0,1,0,1,0,0,1,0,1,1,0,1,1,3,4,3,3,4,3,1,3,3,0,0,1,0,0,5,1,2,1,4,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,1,0,0,3,2,1,1,0,1,0,4,2,1,1,5,3
1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,1,0,0,3,3,0,0,0,1,0,0,1,1,0,8,10
1,2,0,0,0,1,0,0,1,0,0,1,0,1,1,4,1,0,3,1,0,3,2,3,1,2,1,0,0,5,0,1,0,6,21
1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,4,4,4,4,4,4,4,3,3,0,0,0,0,1,9,0,1,0,0,10
3,2,0,1,1,1,0,1,1,0,0,1,0,0,1,4,3,3,3,1,3,3,2,3,1,1,1,0,0,7,2,0,0,6,7
3,2,0,1,0,1,1,1,1,0,0,1,0,1,1,4,4,1,4,4,0,1,3,3,0,0,1,0,0,6,0,0,1,4,21
2,2,0,0,0,0,0,0,0,0,0,1,1,0,1,2,3,3,4,3,1,2,2,3,1,1,1,1,0,1,0,0,0,0,9
2,2,0,1,0,0,0,0,0,1,1,1,0,0,1,4,3,1,4,3,0,3,2,0,0,0,0,0,0,8,0,3,1,18,5
1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,3,1,1,3,1,0,4,1,3,0,0,0,0,1,0,1,1,0,0,10
1,2,0,1,0,1,1,1,1,1,1,1,0,0,1,3,1,3,4,1,3,1,3,3,0,0,1,0,1,4,0,0,2,10,10
2,1,0,1,0,1,0,1,1,1,1,1,0,0,1,4,3,3,4,3,3,3,0,0,0,0,1,1,1,3,1,0,0,8,19
1,2,0,1,0,1,1,0,0,0,0,0,0,1,1,4,1,0,4,3,0,3,0,3,0,0,0,0,0,8,2,1,0,4,18
1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,3,3,3,1,2,3,1,1,0,0,1,3,1,1,0,6,21
3,1,0,1,0,0,1,1,1,0,0,0,0,0,1,3,1,1,3,4,3,3,3,3,1,0,1,0,1,6,1,0,0,1,21
2,1,0,0,0,1,0,0,1,1,1,0,0,0,1,3,3,3,3,3,3,0,2,3,0,1,0,0,0,3,1,1,0,18,21
1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,1,0,3,3,3,0,2,3,1,1,0,0,0,6,2,1,0,5,3
2,2,0,1,0,1,0,0,1,1,1,1,0,0,1,3,3,1,3,3,1,3,3,3,0,0,1,0,2,6,0,0,0,18,5
2,2,0,1,0,1,1,0,0,0,0,0,0,0,1,4,3,0,3,4,0,4,2,3,1,1,1,0,2,3,0,0,0,6,7
2,1,0,1,0,1,0,0,1,0,0,0,0,1,1,3,1,1,3,1,1,3,3,3,0,0,0,0,0,9,0,2,0,4,10
1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,4,4,1,4,4,1,4,1,3,1,0,0,0,0,4,0,1,0,19,13
3,2,0,1,0,1,1,1,1,0,0,0,0,0,1,4,4,4,4,4,0,0,2,3,0,0,0,0,0,6,0,1,1,18,5
2,0,0,1,0,1,1,1,1,1,1,0,0,0,1,4,3,3,4,3,0,4,0,3,1,0,1,0,0,0,2,0,0,10,21
2,2,0,0,0,1,1,0,1,1,1,0,0,0,1,3,1,1,4,3,1,4,0,3,0,0,1,0,1,1,1,0,0,8,10
0,2,0,1,0,1,0,0,1,0,0,0,0,1,1,4,4,0,4,1,0,3,2,2,1,0,1,1,0,3,1,0,0,4,0
2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,4,4,0,4,4,0,3,2,3,1,0,1,0,0,0,0,0,0,18,5
0,2,0,1,0,1,0,0,1,0,0,0,0,0,1,4,3,0,4,3,0,1,3,3,1,1,1,1,0,7,0,0,1,5,3
1,2,0,0,0,1,0,0,1,1,1,1,1,1,1,3,4,0,3,1,0,1,2,3,1,1,0,0,0,1,0,1,3,4,2
2,1,0,0,0,1,1,1,1,0,1,1,0,0,1,4,2,1,4,4,0,4,0,3,1,0,0,0,1,2,0,1,0,20,17
1,2,0,1,0,1,0,0,0,1,1,0,0,0,1,2,0,0,1,1,0,3,0,3,0,0,0,0,0,1,1,1,0,17,21
