respondent_id,h1n1_knowledge,doctor_recc_seasonal,health_worker,health_insurance,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,income_poverty,rent_or_own,employment_industry,seasonal_vaccine
6637,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,0.0,15.0,0
6638,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,0.0,11.0,0
6639,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,15.0,0
6640,0.0,0.0,0.0,1.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,15.0,0
6641,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0
6642,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,0
6643,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,19.0,0
6644,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,10.0,0
6645,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,0
6646,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,2.0,2.0,1.0,15.0,0
6647,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,11.0,0
6648,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,10.0,0
6649,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,15.0,0
6650,2.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,10.0,0
6651,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,17.0,0
6652,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,15.0,0
6653,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,15.0,0
6654,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,11.0,0
6655,2.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,1.0,7.0,0
6656,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,0
6657,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,11.0,0
6658,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,15.0,0
6659,1.0,0.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,15.0,0
6660,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,15.0,0
6661,1.0,0.0,0.0,1.0,4.0,4.0,4.0,1.0,0.0,2.0,1.0,7.0,0
6662,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,1.0,10.0,0
6663,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,10.0,0
6664,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,0.0,0.0,0
6665,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,15.0,0
6666,2.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,2.0,1.0,7.0,0
6667,2.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,15.0,0
6668,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,15.0,0
6669,2.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,15.0,0
6670,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,15.0,0
6671,2.0,0.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,17.0,0
6672,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,15.0,0
6673,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0
6674,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
6675,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,15.0,0
6676,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0,15.0,0
6677,1.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,15.0,0
6678,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,6.0,0
6679,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0
6680,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,17.0,0
6681,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,13.0,0
6682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,15.0,0
6683,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,8.0,0
6684,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,15.0,0
6685,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,0
6686,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,2.0,0.0,15.0,0
6687,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,17.0,0
6688,2.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,15.0,0
6689,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,15.0,0
6690,1.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,15.0,0
6691,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,0
6692,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,0
6693,1.0,0.0,0.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,10.0,0
6694,2.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,2.0,0.0,0.0,19.0,0
6695,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,15.0,0
6696,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,10.0,0
6697,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,10.0,0
6698,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,0
6699,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,12.0,0
6700,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,15.0,0
6701,0.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,4.0,0
6702,2.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,15.0,0
6703,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0
6704,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,15.0,0
6705,2.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,0
6706,2.0,0.0,0.0,1.0,4.0,3.0,3.0,1.0,0.0,1.0,0.0,15.0,0
6707,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0
6708,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0
6709,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,0
6710,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,15.0,0
6711,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,15.0,0
6712,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0
6713,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,16.0,0
6714,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,11.0,0
6715,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,15.0,0
6716,0.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,15.0,0
6717,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0
6718,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0
6719,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,15.0,0
6720,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,19.0,0
6721,2.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,15.0,0
6722,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,12.0,0
6723,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,15.0,0
6724,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,4.0,0
6725,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,15.0,0
6726,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,13.0,0
6727,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,15.0,0
6728,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,17.0,0
6729,1.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,15.0,0
6730,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,15.0,0
6731,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,15.0,0
6732,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,15.0,0
6733,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0
6734,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,15.0,0
6735,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,0.0,6.0,0
6736,1.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,3.0,0.0,0.0,10.0,0
6737,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,15.0,0
6738,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,15.0,0
6739,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,15.0,0
6740,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,15.0,0
6741,2.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,15.0,0
6742,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,2.0,1.0,10.0,0
6743,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,15.0,0
6744,1.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,4.0,0
6745,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
6746,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,10.0,0
6747,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
6748,0.0,0.0,0.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,0
6749,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,15.0,0
6750,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,0
6751,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0
6752,1.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,4.0,0
6753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,0
6754,2.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,7.0,0
6755,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,15.0,0
6756,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0
6757,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0
6758,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,3.0,2.0,0.0,15.0,0
6759,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,10.0,0
6760,1.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,7.0,0
6761,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,15.0,0
6762,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0
6763,1.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,15.0,0
6764,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,1.0,8.0,0
6765,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,11.0,0
6766,1.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,15.0,0
6767,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,10.0,0
6768,1.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,15.0,0
6769,1.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,0.0,0.0,15.0,0
6770,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,10.0,0
6771,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,15.0,0
6772,2.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,3.0,2.0,0.0,15.0,0
6773,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,17.0,0
6774,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,0.0,15.0,0
6775,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0
6776,2.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,2.0,0.0,15.0,0
6777,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
6778,1.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,7.0,0
6779,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,0
6780,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,0
6781,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,15.0,0
6782,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,11.0,0
6783,2.0,0.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0
6784,1.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,15.0,0
6785,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0
6786,1.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0,3.0,2.0,1.0,15.0,0
6787,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,2.0,0.0,15.0,0
6788,2.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,0
6789,0.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,15.0,0
6790,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,11.0,0
6791,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0
6792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,0
6793,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,10.0,0
6794,1.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,3.0,2.0,1.0,15.0,0
6795,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,15.0,0
6796,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0
6797,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,9.0,0
6798,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,15.0,0
6799,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,10.0,0
6800,1.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,15.0,0
6801,2.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,15.0,0
6802,2.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,17.0,0
6803,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,4.0,0
6804,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,4.0,0
6805,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,4.0,0
6806,1.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,3.0,2.0,0.0,15.0,0
6807,1.0,0.0,0.0,1.0,3.0,1.0,4.0,3.0,3.0,2.0,0.0,8.0,0
6808,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0
6809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,15.0,0
6810,2.0,1.0,0.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,4.0,0
6811,2.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,0.0,2.0,0.0,15.0,0
6812,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
6813,1.0,1.0,0.0,1.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,10.0,0
6814,1.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,11.0,0
6815,2.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,10.0,0
6816,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,15.0,0
6817,1.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,17.0,0
6818,2.0,0.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,2.0,1.0,15.0,0
6819,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,0
6820,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,15.0,0
6821,2.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0
6822,1.0,0.0,0.0,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0
6823,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0
6824,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,15.0,0
6825,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,18.0,0
6826,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0
6827,2.0,0.0,0.0,1.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,0
6828,2.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,1.0,15.0,0
6829,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,0
6830,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,15.0,0
6831,2.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,1
6832,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,1.0,1.0,15.0,1
6833,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
6834,2.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,3.0,0.0,0.0,17.0,1
6835,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,15.0,1
6836,2.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,4.0,1
6837,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,0.0,4.0,1
6838,1.0,0.0,0.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,10.0,1
6839,2.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,15.0,1
6840,1.0,0.0,0.0,1.0,4.0,4.0,1.0,4.0,0.0,2.0,0.0,1.0,1
6841,1.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,1.0,15.0,1
6842,2.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,20.0,1
6843,1.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,1
6844,1.0,1.0,0.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,0.0,15.0,1
6845,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,1.0,1.0,1.0,15.0,1
6846,1.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,15.0,1
6847,2.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,2.0,2.0,1.0,15.0,1
6848,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,15.0,1
6849,1.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,2.0,0.0,15.0,1
6850,1.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,1.0,2.0,0.0,11.0,1
6851,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,15.0,1
6852,1.0,1.0,0.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1
6853,2.0,0.0,1.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
6854,0.0,1.0,0.0,1.0,3.0,0.0,3.0,4.0,0.0,2.0,1.0,15.0,1
6855,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,15.0,1
6856,2.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,1
6857,1.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,2.0,2.0,1.0,15.0,1
6858,1.0,1.0,0.0,1.0,4.0,4.0,1.0,4.0,3.0,2.0,0.0,15.0,1
6859,2.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,1
6860,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,1.0,1.0,1.0,15.0,1
6861,2.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,9.0,1
6862,2.0,0.0,0.0,1.0,4.0,1.0,3.0,4.0,2.0,0.0,0.0,15.0,1
6863,1.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,15.0,1
6864,2.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,0.0,15.0,1
6865,2.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,17.0,1
6866,2.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,15.0,1
6867,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,0.0,15.0,1
6868,1.0,1.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,8.0,1
6869,1.0,0.0,0.0,1.0,4.0,3.0,0.0,4.0,2.0,2.0,0.0,15.0,1
6870,2.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,0.0,15.0,1
6871,1.0,0.0,0.0,1.0,4.0,3.0,1.0,4.0,0.0,2.0,0.0,15.0,1
6872,2.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,0.0,15.0,1
6873,1.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,1
6874,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,2.0,0.0,15.0,1
6875,2.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,15.0,1
6876,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,3.0,2.0,0.0,6.0,1
6877,1.0,0.0,0.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,10.0,1
6878,1.0,0.0,0.0,1.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,10.0,1
6879,2.0,1.0,0.0,1.0,3.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
6880,1.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,15.0,1
6881,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,1.0,15.0,1
6882,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,15.0,1
6883,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,2.0,1
6884,1.0,1.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,2.0,0.0,15.0,1
6885,1.0,0.0,0.0,1.0,4.0,4.0,3.0,0.0,3.0,2.0,1.0,15.0,1
6886,2.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1
6887,1.0,1.0,0.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,15.0,1
6888,1.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,15.0,1
6889,2.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,2.0,2.0,0.0,1.0,1
6890,1.0,1.0,1.0,1.0,4.0,3.0,0.0,3.0,2.0,0.0,0.0,1.0,1
6891,1.0,0.0,0.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,0.0,17.0,1
6892,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,15.0,1
6893,0.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,15.0,1
6894,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,1
6895,1.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,2.0,0.0,19.0,1
6896,1.0,0.0,0.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,0.0,15.0,1
6897,1.0,1.0,0.0,1.0,4.0,3.0,0.0,4.0,3.0,2.0,0.0,15.0,1
6898,1.0,1.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,15.0,1
